-34.663000,70.200000,119.700000,49.500000,-2.564000
-34.503000,71.100000,119.700000,47.700000,-2.315000
-34.334000,72.000000,119.700000,45.900000,-2.044000
-34.223000,69.300000,118.800000,52.200000,-4.144000
-34.217000,69.300000,119.700000,52.200000,-1.575000
-34.157000,72.900000,119.700000,44.100000,-1.751000
-34.069000,70.200000,118.800000,50.400000,-3.909000
-34.064000,70.200000,119.700000,50.400000,-1.346000
-33.908000,71.100000,118.800000,48.600000,-3.657000
-33.903000,71.100000,119.700000,48.600000,-1.099000
-33.775000,68.400000,118.800000,54.900000,-3.141000
-33.771000,68.400000,119.700000,54.900000,-0.600000
-33.739000,72.000000,118.800000,46.800000,-3.384000
-33.734000,72.000000,119.700000,46.800000,-0.833000
-33.635000,69.300000,117.900000,53.100000,-5.523000
-33.626000,69.300000,118.800000,53.100000,-2.922000
-33.623000,69.300000,119.700000,53.100000,-0.385000
-33.480000,70.200000,117.900000,51.300000,-5.284000
-33.471000,70.200000,118.800000,51.300000,-2.687000
-33.468000,70.200000,119.700000,51.300000,-0.156000
-33.317000,71.100000,117.900000,49.500000,-5.027000
-33.309000,71.100000,118.800000,49.500000,-2.436000
-33.201000,68.400000,117.000000,55.800000,-7.164000
-33.190000,68.400000,117.900000,55.800000,-4.526000
-33.184000,68.400000,118.800000,55.800000,-1.953000
-33.148000,72.000000,117.900000,47.700000,-4.752000
-33.050000,69.300000,117.000000,54.000000,-6.933000
-33.039000,69.300000,117.900000,54.000000,-4.299000
-33.033000,69.300000,118.800000,54.000000,-1.731000
-32.893000,70.200000,117.000000,52.200000,-6.688000
-32.882000,70.200000,117.900000,52.200000,-4.058000
-32.877000,70.200000,118.800000,52.200000,-1.495000
-32.751000,67.500000,117.900000,58.500000,-3.558000
-32.747000,67.500000,118.800000,58.500000,-1.010000
-32.730000,71.100000,117.000000,50.400000,-6.427000
-32.719000,71.100000,117.900000,50.400000,-3.803000
-32.714000,71.100000,118.800000,50.400000,-1.245000
-32.623000,68.400000,116.100000,56.700000,-8.612000
-32.610000,68.400000,117.000000,56.700000,-5.940000
-32.602000,68.400000,117.900000,56.700000,-3.337000
-32.598000,68.400000,118.800000,56.700000,-0.794000
-32.470000,69.300000,116.100000,54.900000,-8.373000
-32.456000,69.300000,117.000000,54.900000,-5.706000
-32.448000,69.300000,117.900000,54.900000,-3.106000
-32.445000,69.300000,118.800000,54.900000,-0.568000
-32.311000,70.200000,116.100000,53.100000,-8.122000
-32.297000,70.200000,117.000000,53.100000,-5.459000
-32.289000,70.200000,117.900000,53.100000,-2.864000
-32.286000,70.200000,118.800000,53.100000,-0.331000
-32.186000,67.500000,116.100000,59.400000,-7.620000
-32.176000,67.500000,117.000000,59.400000,-4.981000
-32.171000,67.500000,117.900000,59.400000,-2.405000
-32.146000,71.100000,116.100000,51.300000,-7.855000
-32.049000,68.400000,115.200000,57.600000,-10.089000
-32.034000,68.400000,116.100000,57.600000,-7.385000
-32.024000,68.400000,117.000000,57.600000,-4.751000
-32.018000,68.400000,117.900000,57.600000,-2.178000
-31.893000,69.300000,115.200000,55.800000,-9.843000
-31.878000,69.300000,116.100000,55.800000,-7.142000
-31.867000,69.300000,117.000000,55.800000,-4.511000
-31.862000,69.300000,117.900000,55.800000,-1.943000
-31.732000,70.200000,115.200000,54.000000,-9.584000
-31.716000,70.200000,116.100000,54.000000,-6.888000
-31.706000,70.200000,117.000000,54.000000,-4.262000
-31.701000,70.200000,117.900000,54.000000,-1.698000
-31.618000,67.500000,115.200000,60.300000,-9.105000
-31.606000,67.500000,116.100000,60.300000,-6.436000
-31.599000,67.500000,117.000000,60.300000,-3.829000
-31.596000,67.500000,117.900000,60.300000,-1.280000
-31.479000,68.400000,114.300000,58.500000,-11.598000
-31.462000,68.400000,115.200000,58.500000,-8.860000
-31.450000,68.400000,116.100000,58.500000,-6.194000
-31.443000,68.400000,117.000000,58.500000,-3.592000
-31.440000,68.400000,117.900000,58.500000,-1.046000
-31.321000,69.300000,114.300000,56.700000,-11.342000
-31.303000,69.300000,115.200000,56.700000,-8.608000
-31.291000,69.300000,116.100000,56.700000,-5.946000
-31.283000,69.300000,117.000000,56.700000,-3.347000
-31.280000,69.300000,117.900000,56.700000,-0.806000
-31.184000,66.600000,117.000000,63.000000,-2.949000
-31.183000,66.600000,117.900000,63.000000,-0.419000
-31.139000,70.200000,115.200000,54.900000,-8.346000
-31.054000,67.500000,114.300000,61.200000,-10.620000
